playerName,team,rating,region,playerStatistics,agent,playerCategory
Zyppan,NAVI,0.99,EMEA,"{'average_combat_score': '215.3', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '144.6', 'kills_per_round': '0.75', 'assists_per_round': '0.30', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.13', 'headshot_percentage': '29%', 'clutch_success_percentage': '8%'}","['raze', 'kayo', 'sova']",vct-international
logaN,M8,0.99,EMEA,"{'average_combat_score': '181.7', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '119.4', 'kills_per_round': '0.63', 'assists_per_round': '0.19', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.09', 'headshot_percentage': '32%', 'clutch_success_percentage': '4%'}","['cypher', 'killjoy', 'omen']",vct-international
Kicks,VIT,0.98,EMEA,"{'average_combat_score': '180.4', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '116.7', 'kills_per_round': '0.64', 'assists_per_round': '0.40', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '22%', 'clutch_success_percentage': '21%'}","['skye', 'sova', 'deadlock']",vct-international
Boo,TH,0.97,EMEA,"{'average_combat_score': '173.4', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '111.2', 'kills_per_round': '0.62', 'assists_per_round': '0.41', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '31%', 'clutch_success_percentage': '14%'}","['omen', 'astra', 'viper']",vct-international
runneR,VIT,0.96,EMEA,"{'average_combat_score': '205.2', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '135.9', 'kills_per_round': '0.70', 'assists_per_round': '0.26', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.12', 'headshot_percentage': '20%', 'clutch_success_percentage': '15%'}","['raze', 'jett', 'yoru']",vct-international
MAGNUM,KC,0.96,EMEA,"{'average_combat_score': '180.0', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '120.8', 'kills_per_round': '0.62', 'assists_per_round': '0.32', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.11', 'headshot_percentage': '26%', 'clutch_success_percentage': '20%'}","['killjoy', 'fade', 'skye']",vct-international
Brave,EF,0.96,EMEA,"{'average_combat_score': '196.6', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '128.6', 'kills_per_round': '0.69', 'assists_per_round': '0.33', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.09', 'headshot_percentage': '34%', 'clutch_success_percentage': '19%'}","['brimstone', 'omen', 'viper']",vct-international
kamo,TL,0.96,EMEA,"{'average_combat_score': '224.9', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '147.8', 'kills_per_round': '0.76', 'assists_per_round': '0.19', 'first_kills_per_round': '0.21', 'first_deaths_per_round': '0.19', 'headshot_percentage': '26%', 'clutch_success_percentage': '20%'}","['yoru', 'raze', 'jett']",vct-international
AtaKaptan,FUT,0.95,EMEA,"{'average_combat_score': '190.5', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '121.1', 'kills_per_round': '0.66', 'assists_per_round': '0.37', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.12', 'headshot_percentage': '26%', 'clutch_success_percentage': '11%'}","['omen', 'viper', 'breach']",vct-international
sh1n,KC,0.94,EMEA,"{'average_combat_score': '168.1', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '107.7', 'kills_per_round': '0.61', 'assists_per_round': '0.37', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '29%', 'clutch_success_percentage': '11%'}","['sage', 'omen', 'astra']",vct-international
tomaszy,KC,0.94,EMEA,"{'average_combat_score': '182.8', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '124.2', 'kills_per_round': '0.64', 'assists_per_round': '0.28', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '33%', 'clutch_success_percentage': '14%'}","['viper', 'omen', 'fade']",vct-international
starxo,KOI,0.94,EMEA,"{'average_combat_score': '180.3', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '117.5', 'kills_per_round': '0.62', 'assists_per_round': '0.42', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.11', 'headshot_percentage': '23%', 'clutch_success_percentage': '18%'}","['harbor', 'skye', 'fade']",vct-international
Enzo,TL,0.92,EMEA,"{'average_combat_score': '175.7', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '117.9', 'kills_per_round': '0.57', 'assists_per_round': '0.30', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '18%', 'clutch_success_percentage': '9%'}","['skye', 'sova', 'gekko']",vct-international
Fit1nho,GX,0.92,EMEA,"{'average_combat_score': '185.7', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '125.6', 'kills_per_round': '0.64', 'assists_per_round': '0.25', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.10', 'headshot_percentage': '30%', 'clutch_success_percentage': '7%'}","['raze', 'yoru', 'breach']",vct-international
TakaS,M8,0.91,EMEA,"{'average_combat_score': '205.4', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '135.3', 'kills_per_round': '0.71', 'assists_per_round': '0.23', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.18', 'headshot_percentage': '22%', 'clutch_success_percentage': '14%'}","['yoru', 'raze', 'neon']",vct-international
hoody,GX,0.91,EMEA,"{'average_combat_score': '173.0', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '119.5', 'kills_per_round': '0.60', 'assists_per_round': '0.27', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.10', 'headshot_percentage': '25%', 'clutch_success_percentage': '9%'}","['skye', 'breach', 'viper']",vct-international
ceNder,VIT,0.90,EMEA,"{'average_combat_score': '168.7', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '111.4', 'kills_per_round': '0.60', 'assists_per_round': '0.34', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.12', 'headshot_percentage': '27%', 'clutch_success_percentage': '12%'}","['omen', 'viper', 'cypher']",vct-international
pAura,S2G,0.89,EMEA,"{'average_combat_score': '168.7', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '108.3', 'kills_per_round': '0.59', 'assists_per_round': '0.40', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.11', 'headshot_percentage': '33%', 'clutch_success_percentage': '11%'}","['breach', 'kayo', 'sage']",vct-international
Jamppi,BBL,0.88,EMEA,"{'average_combat_score': '184.2', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '120.1', 'kills_per_round': '0.63', 'assists_per_round': '0.29', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.12', 'headshot_percentage': '31%', 'clutch_success_percentage': '14%'}","['viper', 'kayo', 'killjoy']",vct-international
Famsii,HGE,0.88,EMEA,"{'average_combat_score': '171.6', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '125.6', 'kills_per_round': '0.62', 'assists_per_round': '0.28', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}","['omen', 'raze']",vct-international
paTiTek,TH,0.87,EMEA,"{'average_combat_score': '185.7', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '123.2', 'kills_per_round': '0.62', 'assists_per_round': '0.44', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '23%', 'clutch_success_percentage': '13%'}","['viper', 'kayo', 'brimstone']",vct-international
Wailers,M8,0.86,EMEA,"{'average_combat_score': '153.4', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '103.5', 'kills_per_round': '0.57', 'assists_per_round': '0.23', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.04', 'headshot_percentage': '31%', 'clutch_success_percentage': '8%'}","['omen', 'viper', 'cypher']",vct-international
ShadoW,KOI,0.86,EMEA,"{'average_combat_score': '167.6', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '108.6', 'kills_per_round': '0.59', 'assists_per_round': '0.30', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '21%', 'clutch_success_percentage': '12%'}","['sova', 'fade', 'breach']",vct-international
Mistic,TL,0.86,EMEA,"{'average_combat_score': '169.7', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '112.4', 'kills_per_round': '0.60', 'assists_per_round': '0.33', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.08', 'headshot_percentage': '31%', 'clutch_success_percentage': '10%'}","['omen', 'viper', 'harbor']",vct-international
Boaster,FNC,0.85,EMEA,"{'average_combat_score': '152.8', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '99.7', 'kills_per_round': '0.52', 'assists_per_round': '0.40', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.11', 'headshot_percentage': '23%', 'clutch_success_percentage': '12%'}","['omen', 'harbor', 'brimstone']",vct-international
Destrian,HGE,0.84,EMEA,"{'average_combat_score': '158.7', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '111.9', 'kills_per_round': '0.54', 'assists_per_round': '0.32', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.09', 'headshot_percentage': '21%', 'clutch_success_percentage': '10%'}","['cypher', 'killjoy', 'omen']",vct-international
Redgar,GX,0.82,EMEA,"{'average_combat_score': '154.0', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '101.3', 'kills_per_round': '0.56', 'assists_per_round': '0.33', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.10', 'headshot_percentage': '37%', 'clutch_success_percentage': '17%'}","['omen', 'cypher', 'kayo']",vct-international
ANGE1,NAVI,0.81,EMEA,"{'average_combat_score': '172.0', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '116.3', 'kills_per_round': '0.60', 'assists_per_round': '0.29', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.12', 'headshot_percentage': '33%', 'clutch_success_percentage': '7%'}","['gekko', 'sova', 'omen']",vct-international
reazy,BBL,0.81,EMEA,"{'average_combat_score': '156.7', 'kill_deaths': '0.76', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '108.6', 'kills_per_round': '0.53', 'assists_per_round': '0.33', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.05', 'headshot_percentage': '29%', 'clutch_success_percentage': '16%'}","['skye', 'sova', 'gekko']",vct-international
beyAz,M8,0.80,EMEA,"{'average_combat_score': '155.4', 'kill_deaths': '0.72', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '103.8', 'kills_per_round': '0.52', 'assists_per_round': '0.42', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '23%', 'clutch_success_percentage': '11%'}","['breach', 'sova', 'kayo']",vct-international
Smoggy,EDG,1.11,China,"{'average_combat_score': '207.1', 'kill_deaths': '1.16', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '136.0', 'kills_per_round': '0.74', 'assists_per_round': '0.36', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.07', 'headshot_percentage': '28%', 'clutch_success_percentage': '14%'}","['kayo', 'raze', 'breach']",vct-international
CHICHOO,EDG,1.11,China,"{'average_combat_score': '201.6', 'kill_deaths': '1.11', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '134.6', 'kills_per_round': '0.73', 'assists_per_round': '0.26', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': '11%'}","['cypher', 'brimstone', 'viper']",vct-international
Kai,TE,1.10,China,"{'average_combat_score': '211.4', 'kill_deaths': '1.09', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '145.3', 'kills_per_round': '0.77', 'assists_per_round': '0.19', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.14', 'headshot_percentage': '29%', 'clutch_success_percentage': '4%'}","['jett', 'cypher', 'killjoy']",vct-international
ZmjjKK,EDG,1.10,China,"{'average_combat_score': '260.9', 'kill_deaths': '1.20', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '159.4', 'kills_per_round': '0.91', 'assists_per_round': '0.22', 'first_kills_per_round': '0.21', 'first_deaths_per_round': '0.18', 'headshot_percentage': '24%', 'clutch_success_percentage': '16%'}","['raze', 'kayo', 'jett']",vct-international
Autumn,FPX,1.05,China,"{'average_combat_score': '212.1', 'kill_deaths': '1.08', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '138.4', 'kills_per_round': '0.74', 'assists_per_round': '0.26', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.07', 'headshot_percentage': '30%', 'clutch_success_percentage': '19%'}","['jett', 'raze', 'phoenix']",vct-international
LuoK1ng,TE,1.04,China,"{'average_combat_score': '187.4', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '119.5', 'kills_per_round': '0.66', 'assists_per_round': '0.34', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '33%', 'clutch_success_percentage': ''}","['omen', 'viper', 'brimstone']",vct-international
S1Mon,EDG,0.99,China,"{'average_combat_score': '170.2', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '112.6', 'kills_per_round': '0.60', 'assists_per_round': '0.47', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.04', 'headshot_percentage': '29%', 'clutch_success_percentage': '20%'}","['breach', 'kayo', 'fade']",vct-international
FengF,TE,0.95,China,"{'average_combat_score': '222.7', 'kill_deaths': '1.07', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '139.2', 'kills_per_round': '0.77', 'assists_per_round': '0.19', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.12', 'headshot_percentage': '29%', 'clutch_success_percentage': '15%'}","['sova', 'raze', 'cypher']",vct-international
Flex1n,BLG,0.93,China,"{'average_combat_score': '192.1', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '120.6', 'kills_per_round': '0.67', 'assists_per_round': '0.38', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.09', 'headshot_percentage': '36%', 'clutch_success_percentage': '15%'}","['omen', 'viper', 'brimstone']",vct-international
whzy,Toe,0.92,China,"{'average_combat_score': '237.9', 'kill_deaths': '1.08', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '145.4', 'kills_per_round': '0.82', 'assists_per_round': '0.20', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.20', 'headshot_percentage': '22%', 'clutch_success_percentage': ''}","['raze', 'jett', 'yoru']",vct-international
nobody,EDG,0.92,China,"{'average_combat_score': '190.4', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '122.9', 'kills_per_round': '0.67', 'assists_per_round': '0.28', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.12', 'headshot_percentage': '33%', 'clutch_success_percentage': '20%'}","['sova', 'skye', 'gekko']",vct-international
AAAAY,FPX,0.86,China,"{'average_combat_score': '189.5', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '126.8', 'kills_per_round': '0.70', 'assists_per_round': '0.25', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '31%', 'clutch_success_percentage': '6%'}","['gekko', 'sova', 'fade']",vct-international
heybay,TE,0.86,China,"{'average_combat_score': '170.5', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '105.2', 'kills_per_round': '0.59', 'assists_per_round': '0.40', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.06', 'headshot_percentage': '25%', 'clutch_success_percentage': '9%'}","['kayo', 'breach', 'brimstone']",vct-international
BerLIN,FPX,0.86,China,"{'average_combat_score': '187.1', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '125.8', 'kills_per_round': '0.64', 'assists_per_round': '0.36', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.10', 'headshot_percentage': '29%', 'clutch_success_percentage': '8%'}","['omen', 'harbor', 'astra']",vct-international
Lysoar,WOL,0.83,China,"{'average_combat_score': '183.0', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '120.5', 'kills_per_round': '0.65', 'assists_per_round': '0.30', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '24%', 'clutch_success_percentage': '4%'}","['viper', 'cypher', 'omen']",vct-international
Life,FPX,0.83,China,"{'average_combat_score': '227.8', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '139.4', 'kills_per_round': '0.79', 'assists_per_round': '0.18', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.21', 'headshot_percentage': '35%', 'clutch_success_percentage': '24%'}","['reyna', 'chamber', 'jett']",vct-international
Biank,TE,0.82,China,"{'average_combat_score': '180.5', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '118.3', 'kills_per_round': '0.60', 'assists_per_round': '0.33', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.11', 'headshot_percentage': '16%', 'clutch_success_percentage': '35%'}","['fade', 'sova', 'skye']",vct-international
Haodong,TEC,0.80,China,"{'average_combat_score': '155.6', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '101.3', 'kills_per_round': '0.55', 'assists_per_round': '0.33', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.11', 'headshot_percentage': '27%', 'clutch_success_percentage': '36%'}","['omen', 'cypher', 'viper']",vct-international
Knight,BLG,0.80,China,"{'average_combat_score': '187.8', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '119.5', 'kills_per_round': '0.66', 'assists_per_round': '0.35', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': '8%'}","['killjoy', 'kayo', 'breach']",vct-international
nephh,BLG,0.77,China,"{'average_combat_score': '190.5', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '58%', 'average_damage_per_round': '119.7', 'kills_per_round': '0.66', 'assists_per_round': '0.40', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.09', 'headshot_percentage': '20%', 'clutch_success_percentage': ''}","['fade', 'kayo', 'sova']",vct-international
Yosemite,BLG,0.61,China,"{'average_combat_score': '206.5', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '122.2', 'kills_per_round': '0.72', 'assists_per_round': '0.27', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '25%', 'clutch_success_percentage': ''}","['viper', 'killjoy', 'cypher']",vct-international
nizhaoTZH,DRG,,China,"{'average_combat_score': '181.0', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '', 'average_damage_per_round': '119.3', 'kills_per_round': '0.65', 'assists_per_round': '0.34', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.08', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['viper', 'omen', 'brimstone']",vct-international
pl1xx,WOL,,China,"{'average_combat_score': '187.3', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '', 'average_damage_per_round': '130.4', 'kills_per_round': '0.65', 'assists_per_round': '0.37', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['kayo', 'viper', 'yoru']",vct-international
Spring,WOL,,China,"{'average_combat_score': '203.6', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '', 'average_damage_per_round': '159.8', 'kills_per_round': '0.70', 'assists_per_round': '0.20', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.24', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['jett', 'omen', 'raze']",vct-international
aluba,WOL,,China,"{'average_combat_score': '195.6', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '', 'average_damage_per_round': '114.4', 'kills_per_round': '0.70', 'assists_per_round': '0.32', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.06', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['omen', 'killjoy', 'skye']",vct-international
coldfish,TYL,,China,"{'average_combat_score': '182.4', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '', 'average_damage_per_round': '118.4', 'kills_per_round': '0.64', 'assists_per_round': '0.29', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.04', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['sova', 'viper', 'cypher']",vct-international
Yuicaw,WOL,,China,"{'average_combat_score': '221.2', 'kill_deaths': '1.07', 'kill_assists_survived_traded': '', 'average_damage_per_round': '162.1', 'kills_per_round': '0.78', 'assists_per_round': '0.27', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.06', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['cypher', 'raze', 'yoru']",vct-international
SiuFatBB,WOL,,China,"{'average_combat_score': '167.4', 'kill_deaths': '1.10', 'kill_assists_survived_traded': '', 'average_damage_per_round': '113.2', 'kills_per_round': '0.62', 'assists_per_round': '0.36', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.03', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['breach', 'gekko', 'viper']",vct-international
B3ar,BLG,,China,"{'average_combat_score': '127.1', 'kill_deaths': '0.68', 'kill_assists_survived_traded': '', 'average_damage_per_round': '', 'kills_per_round': '0.44', 'assists_per_round': '0.48', 'first_kills_per_round': '', 'first_deaths_per_round': '', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['omen', 'brimstone', 'viper']",vct-international
Shion7,DRG,,China,"{'average_combat_score': '180.7', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '', 'average_damage_per_round': '118.0', 'kills_per_round': '0.62', 'assists_per_round': '0.28', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.12', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['harbor', 'gekko', 'sova']",vct-international
Eren,TYL,,China,"{'average_combat_score': '202.5', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '', 'average_damage_per_round': '136.1', 'kills_per_round': '0.71', 'assists_per_round': '0.26', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.12', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['viper', 'reyna', 'sova']",vct-international
YHchen,JDG,,China,"{'average_combat_score': '188.8', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '', 'average_damage_per_round': '128.5', 'kills_per_round': '0.64', 'assists_per_round': '0.38', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['kayo', 'gekko', 'skye']",vct-international
SWERL,NOVA,,China,"{'average_combat_score': '228.3', 'kill_deaths': '1.01', 'kill_assists_survived_traded': '', 'average_damage_per_round': '140.7', 'kills_per_round': '0.78', 'assists_per_round': '0.19', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.18', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['raze', 'jett', 'killjoy']",vct-international
AC,TEC,,China,"{'average_combat_score': '197.8', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '', 'average_damage_per_round': '128.1', 'kills_per_round': '0.71', 'assists_per_round': '0.35', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.08', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['viper', 'omen', 'killjoy']",vct-international
Levius,BLG,,China,"{'average_combat_score': '149.9', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '', 'average_damage_per_round': '', 'kills_per_round': '0.54', 'assists_per_round': '0.24', 'first_kills_per_round': '', 'first_deaths_per_round': '', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['fade', 'skye', 'killjoy']",vct-international
vo0kashu,DRG,,China,"{'average_combat_score': '233.3', 'kill_deaths': '1.16', 'kill_assists_survived_traded': '', 'average_damage_per_round': '167.4', 'kills_per_round': '0.84', 'assists_per_round': '0.24', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.07', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['killjoy', 'cypher', 'omen']",vct-international
Ezeir,NOVA,,China,"{'average_combat_score': '174.9', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '', 'average_damage_per_round': '109.4', 'kills_per_round': '0.61', 'assists_per_round': '0.36', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.08', 'headshot_percentage': '', 'clutch_success_percentage': ''}","['omen', 'astra']",vct-international
